store_code	id	quantity	availability
GFG-LE1	13056393	0	out_of_stock
GFG-LE1	13746745	0	out_of_stock
GFG-LE1	14454548	0	out_of_stock
GFG-LE1	14973478	0	out_of_stock
GFG-LE1	17659437	0	out_of_stock
GFG-LE1	17921038	0	out_of_stock
GFG-LE1	17921130	0	out_of_stock
GFG-LE1	17921048	0	out_of_stock
GFG-LE1	21146749	0	out_of_stock
GFG-LE1	6151997	0	out_of_stock
GFG-LE1	9348854	0	out_of_stock
GFG-LE1	12409431	0	out_of_stock
GFG-LE1	17877338	1	in_stock
GFG-LE1	4486611	0	out_of_stock
GFG-LE1	17609837	0	out_of_stock
GFG-LE1	2644175	0	out_of_stock
GFG-LE1	2776208	0	out_of_stock
GFG-LE1	2644005	0	out_of_stock
GFG-LE1	3958802	0	out_of_stock
GFG-LE1	4436054	0	out_of_stock
GFG-LE1	4675812	0	out_of_stock
GFG-LE1	5416529	0	out_of_stock
GFG-LE1	5664083	0	out_of_stock
GFG-LE1	6575914	0	out_of_stock
GFG-LE1	2677752	0	out_of_stock
GFG-LE1	2646318	0	out_of_stock
GFG-LE1	3386191	0	out_of_stock
GFG-LE1	3031402	0	out_of_stock
GFG-LE1	4447123	0	out_of_stock
GFG-LE1	9195057	1	in_stock
GFG-LE1	10984675	1	in_stock
GFG-LE1	12363948	0	out_of_stock
GFG-LE1	14881964	0	out_of_stock
GFG-LE1	15043837	0	out_of_stock
GFG-LE1	15694970	0	out_of_stock
GFG-LE1	17013629	1	in_stock
GFG-LE1	16693259	0	out_of_stock
GFG-LE1	18613641	0	out_of_stock
GFG-LE1	20124474	1	in_stock
GFG-LE1	20410365	1	in_stock
GFG-LE1	11226237	0	out_of_stock
GFG-LE1	13747748	0	out_of_stock
GFG-LE1	20267529	0	out_of_stock
GFG-LE1	11226333	0	out_of_stock
GFG-LE1	13383350	0	out_of_stock
GFG-LE1	18093758	1	in_stock
GFG-LE1	18688335	1	in_stock
GFG-LE1	15957414	0	out_of_stock
GFG-LE1	16326990	0	out_of_stock
GFG-LE1	16327021	0	out_of_stock
GFG-LE1	12685794	0	out_of_stock
GFG-LE1	19771566	1	in_stock
GFG-LE1	2594915	0	out_of_stock
GFG-LE1	2594856	0	out_of_stock
GFG-LE1	11166455	0	out_of_stock
GFG-LE1	14817860	0	out_of_stock
GFG-LE1	15645324	1	in_stock
GFG-LE1	16547729	1	in_stock
GFG-LE1	18510450	1	in_stock
GFG-LE1	19742169	1	in_stock
GFG-LE1	19810547	1	in_stock
GFG-LE1	2886233	0	out_of_stock
GFG-LE1	10590583	0	out_of_stock
GFG-LE1	12785030	0	out_of_stock
GFG-LE1	14005450	1	in_stock
GFG-LE1	14429770	0	out_of_stock
GFG-LE1	14429763	0	out_of_stock
GFG-LE1	17333761	1	in_stock
GFG-LE1	19494088	0	out_of_stock
GFG-LE1	19396028	1	in_stock
GFG-LE1	19428253	1	in_stock
GFG-LE1	19395998	1	in_stock
GFG-LE1	19226377	1	in_stock
GFG-LE1	2644196	0	out_of_stock
GFG-LE1	2644195	0	out_of_stock
GFG-LE1	4494788	0	out_of_stock
GFG-LE1	10677863	0	out_of_stock
GFG-LE1	17047486	1	in_stock
GFG-LE1	2641794	0	out_of_stock
GFG-LE1	11757152	0	out_of_stock
GFG-LE1	18789482	1	in_stock
GFG-LE1	18821668	1	in_stock
GFG-LE1	12206074	0	out_of_stock
GFG-LE1	15532607	1	in_stock
GFG-LE1	2644066	0	out_of_stock
GFG-LE1	10590596	0	out_of_stock
GFG-LE1	19810542	1	in_stock
GFG-LE1	19810548	0	out_of_stock
GFG-LE1	9766711	0	out_of_stock
GFG-LE1	11375540	0	out_of_stock
GFG-LE1	12481556	0	out_of_stock
GFG-LE1	17047481	1	in_stock
GFG-LE1	17569781	1	in_stock
GFG-LE1	18050692	1	in_stock
GFG-LE1	19952131	1	in_stock
GFG-LE1	2644021	0	out_of_stock
GFG-LE1	4000471	0	out_of_stock
GFG-LE1	15978630	1	in_stock
GFG-LE1	2644000	0	out_of_stock
GFG-LE1	20088887	1	in_stock
GFG-LE1	11463091	0	out_of_stock
GFG-LE1	14662433	0	out_of_stock
GFG-LE1	17098811	1	in_stock
GFG-LE1	13325777	0	out_of_stock
GFG-LE1	15978642	1	in_stock
GFG-LE1	11375551	0	out_of_stock
GFG-LE1	17573738	0	out_of_stock
GFG-LE1	13633085	0	out_of_stock
GFG-LE1	19838496	1	in_stock
GFG-LE1	11423641	0	out_of_stock
GFG-LE1	11975495	0	out_of_stock
GFG-LE1	12854263	1	in_stock
GFG-LE1	14454517	0	out_of_stock
GFG-LE1	13356386	0	out_of_stock
GFG-LE1	14454540	0	out_of_stock
GFG-LE1	2666958	0	out_of_stock
GFG-LE1	2775803	0	out_of_stock
GFG-LE1	2775804	0	out_of_stock
GFG-LE1	11284696	0	out_of_stock
GFG-LE1	14295176	0	out_of_stock
GFG-LE1	13494519	0	out_of_stock
GFG-LE1	14650419	0	out_of_stock
GFG-LE1	14650424	0	out_of_stock
GFG-LE1	18673720	0	out_of_stock
GFG-LE1	19794517	1	in_stock
GFG-LE1	20502500	0	out_of_stock
GFG-LE1	20729132	1	in_stock
GFG-LE1	15818059	0	out_of_stock
GFG-LE1	2657413	0	out_of_stock
GFG-LE1	2666798	0	out_of_stock
GFG-LE1	21105216	1	in_stock
GFG-LE1	2657304	0	out_of_stock
GFG-LE1	11889346	0	out_of_stock
GFG-LE1	14571786	0	out_of_stock
GFG-LE1	19794513	1	in_stock
GFG-LE1	12737380	0	out_of_stock
GFG-LE1	18200239	0	out_of_stock
GFG-LE1	12558693	0	out_of_stock
GFG-LE1	14756262	0	out_of_stock
GFG-LE1	14756066	0	out_of_stock
GFG-LE1	16404229	1	in_stock
GFG-LE1	19415865	1	in_stock
GFG-LE1	19863559	1	in_stock
GFG-LE1	19863560	1	in_stock
GFG-LE1	20884553	1	in_stock
GFG-LE1	15028337	0	out_of_stock
GFG-LE1	2666945	0	out_of_stock
GFG-LE1	10699093	0	out_of_stock
GFG-LE1	14356772	0	out_of_stock
GFG-LE1	18747405	1	in_stock
GFG-LE1	19037509	1	in_stock
GFG-LE1	13568515	0	out_of_stock
GFG-LE1	20729118	1	in_stock
GFG-LE1	20184983	1	in_stock
GFG-LE1	12558691	0	out_of_stock
GFG-LE1	21105278	1	in_stock
GFG-LE1	13663853	0	out_of_stock
GFG-LE1	14356766	0	out_of_stock
GFG-LE1	18538351	0	out_of_stock
GFG-LE1	11889362	0	out_of_stock
GFG-LE1	19759541	0	out_of_stock
GFG-LE1	13568516	0	out_of_stock
GFG-LE1	18564678	0	out_of_stock
GFG-LE1	19771390	1	in_stock
GFG-LE1	19771501	1	in_stock
GFG-LE1	19771441	1	in_stock
GFG-LE1	2644229	0	out_of_stock
GFG-LE1	2643965	0	out_of_stock
GFG-LE1	2644086	0	out_of_stock
GFG-LE1	2643999	0	out_of_stock
GFG-LE1	2644269	0	out_of_stock
GFG-LE1	2594861	0	out_of_stock
GFG-LE1	3138378	0	out_of_stock
GFG-LE1	3391797	0	out_of_stock
GFG-LE1	3397722	0	out_of_stock
GFG-LE1	3925109	0	out_of_stock
GFG-LE1	3509187	0	out_of_stock
GFG-LE1	4145639	0	out_of_stock
GFG-LE1	4139305	0	out_of_stock
GFG-LE1	4486612	0	out_of_stock
GFG-LE1	4502697	0	out_of_stock
GFG-LE1	4675814	0	out_of_stock
GFG-LE1	4675816	0	out_of_stock
GFG-LE1	6166999	0	out_of_stock
GFG-LE1	9221705	0	out_of_stock
GFG-LE1	9221801	0	out_of_stock
GFG-LE1	12627903	0	out_of_stock
GFG-LE1	2644249	0	out_of_stock
GFG-LE1	2594887	0	out_of_stock
GFG-LE1	2646275	0	out_of_stock
GFG-LE1	2641830	0	out_of_stock
GFG-LE1	2641790	0	out_of_stock
GFG-LE1	4571349	1	in_stock
GFG-LE1	4571350	1	in_stock
GFG-LE1	4787336	1	in_stock
GFG-LE1	5993075	0	out_of_stock
GFG-LE1	6462537	0	out_of_stock
GFG-LE1	10388294	1	in_stock
GFG-LE1	10612444	1	in_stock
GFG-LE1	11138184	1	in_stock
GFG-LE1	10985479	1	in_stock
GFG-LE1	10388410	1	in_stock
GFG-LE1	10985475	0	out_of_stock
GFG-LE1	10612529	0	out_of_stock
GFG-LE1	15487825	0	out_of_stock
GFG-LE1	11138178	1	in_stock
GFG-LE1	11463071	1	in_stock
GFG-LE1	11463069	1	in_stock
GFG-LE1	12481549	1	in_stock
GFG-LE1	12737311	0	out_of_stock
GFG-LE1	13357186	0	out_of_stock
GFG-LE1	14005446	0	out_of_stock
GFG-LE1	15151425	1	in_stock
GFG-LE1	15151549	0	out_of_stock
GFG-LE1	15506481	0	out_of_stock
GFG-LE1	16365518	0	out_of_stock
GFG-LE1	18041036	1	in_stock
GFG-LE1	18311190	1	in_stock
GFG-LE1	18821669	1	in_stock
GFG-LE1	19441175	1	in_stock
GFG-LE1	20505293	1	in_stock
GFG-LE1	20851487	0	out_of_stock
GFG-LE1	21116800	1	in_stock
GFG-LE1	21165161	1	in_stock
GFG-LE1	2666959	0	out_of_stock
GFG-LE1	2666797	0	out_of_stock
GFG-LE1	2645726	0	out_of_stock
GFG-LE1	2666790	0	out_of_stock
GFG-LE1	5738815	0	out_of_stock
GFG-LE1	4627353	0	out_of_stock
GFG-LE1	4787343	0	out_of_stock
GFG-LE1	4893503	0	out_of_stock
GFG-LE1	4967947	0	out_of_stock
GFG-LE1	5481903	0	out_of_stock
GFG-LE1	2666969	0	out_of_stock
GFG-LE1	2663193	1	in_stock
GFG-LE1	2666961	0	out_of_stock
GFG-LE1	2666936	0	out_of_stock
GFG-LE1	2666940	0	out_of_stock
GFG-LE1	2663161	1	in_stock
GFG-LE1	2663160	0	out_of_stock
GFG-LE1	2954601	0	out_of_stock
GFG-LE1	5912726	1	in_stock
GFG-LE1	9221584	0	out_of_stock
GFG-LE1	6357033	0	out_of_stock
GFG-LE1	9582669	0	out_of_stock
GFG-LE1	10170208	0	out_of_stock
GFG-LE1	10170205	0	out_of_stock
GFG-LE1	10445484	0	out_of_stock
GFG-LE1	11672737	0	out_of_stock
GFG-LE1	12206119	0	out_of_stock
GFG-LE1	12737362	0	out_of_stock
GFG-LE1	13548081	0	out_of_stock
GFG-LE1	13320640	0	out_of_stock
GFG-LE1	13746739	1	in_stock
GFG-LE1	18747402	0	out_of_stock
GFG-LE1	14295332	0	out_of_stock
GFG-LE1	15190607	0	out_of_stock
GFG-LE1	17754972	1	in_stock
GFG-LE1	15190605	0	out_of_stock
GFG-LE1	15568906	0	out_of_stock
GFG-LE1	15818038	0	out_of_stock
GFG-LE1	16404222	0	out_of_stock
GFG-LE1	16636871	0	out_of_stock
GFG-LE1	17532035	0	out_of_stock
GFG-LE1	17754966	0	out_of_stock
GFG-LE1	17921051	1	in_stock
GFG-LE1	19472756	1	in_stock
GFG-LE1	20410383	1	in_stock
GFG-LE1	4933475	0	out_of_stock
GFG-LE1	9221793	0	out_of_stock
GFG-LE1	9221786	1	in_stock
GFG-LE1	11055167	0	out_of_stock
GFG-LE1	14851036	0	out_of_stock
GFG-LE1	3958804	1	in_stock
GFG-LE1	4181881	0	out_of_stock
GFG-LE1	4980768	0	out_of_stock
GFG-LE1	6575906	1	in_stock
GFG-LE1	9766698	0	out_of_stock
GFG-LE1	10537215	1	in_stock
GFG-LE1	11226254	1	in_stock
GFG-LE1	12737309	1	in_stock
GFG-LE1	13427283	1	in_stock
GFG-LE1	14678294	1	in_stock
GFG-LE1	20426588	1	in_stock
GFG-LE1	15763674	1	in_stock
GFG-LE1	15269135	1	in_stock
GFG-LE1	18093773	1	in_stock
GFG-LE1	16078790	1	in_stock
GFG-LE1	18740531	1	in_stock
GFG-LE1	19092985	1	in_stock
GFG-LE1	19971493	1	in_stock
GFG-LE1	2830731	0	out_of_stock
GFG-LE1	4158325	0	out_of_stock
GFG-LE1	6357054	0	out_of_stock
GFG-LE1	2644340	0	out_of_stock
GFG-LE1	2664867	0	out_of_stock
GFG-LE1	3348779	0	out_of_stock
GFG-LE1	4139308	0	out_of_stock
GFG-LE1	4980764	0	out_of_stock
GFG-LE1	5426673	0	out_of_stock
GFG-LE1	5971977	0	out_of_stock
GFG-LE1	6357053	0	out_of_stock
GFG-LE1	6357051	0	out_of_stock
GFG-LE1	9221730	0	out_of_stock
GFG-LE1	11138099	0	out_of_stock
GFG-LE1	12274073	0	out_of_stock
GFG-LE1	9221727	0	out_of_stock
GFG-LE1	11462686	0	out_of_stock
GFG-LE1	13548094	0	out_of_stock
GFG-LE1	13747747	0	out_of_stock
GFG-LE1	15606090	0	out_of_stock
GFG-LE1	20267618	1	in_stock
GFG-LE1	17029374	0	out_of_stock
GFG-LE1	18479508	0	out_of_stock
GFG-LE1	18747413	1	in_stock
GFG-LE1	20267635	0	out_of_stock
GFG-LE1	20267636	0	out_of_stock
GFG-LE1	21060874	1	in_stock
GFG-LE1	5426669	0	out_of_stock
GFG-LE1	6357047	0	out_of_stock
GFG-LE1	12558665	0	out_of_stock
GFG-LE1	11029671	0	out_of_stock
GFG-LE1	13787183	0	out_of_stock
GFG-LE1	20535401	1	in_stock
GFG-LE1	18688339	1	in_stock
GFG-LE1	18688340	1	in_stock
GFG-LE1	19472752	0	out_of_stock
GFG-LE1	20009536	1	in_stock
GFG-LE1	16470722	0	out_of_stock
GFG-LE1	20426561	1	in_stock
GFG-LE1	17979040	0	out_of_stock
GFG-LE1	19914257	1	in_stock
GFG-LE1	20396718	1	in_stock
GFG-LE1	16327010	1	in_stock
GFG-LE1	16327015	0	out_of_stock
GFG-LE1	20124530	1	in_stock
GFG-LE1	19671073	1	in_stock
GFG-LE1	19914501	1	in_stock
GFG-LE1	21014913	1	in_stock
GFG-LE1	16326944	1	in_stock
GFG-LE1	17078192	0	out_of_stock
GFG-LE1	16326947	1	in_stock
GFG-LE1	16326954	1	in_stock
GFG-LE1	18740480	1	in_stock
GFG-LE1	16856684	0	out_of_stock
GFG-LE1	17877301	1	in_stock
GFG-LE1	18124369	0	out_of_stock
GFG-LE1	18831380	1	in_stock
GFG-LE1	19472818	1	in_stock
GFG-LE1	19428291	1	in_stock
GFG-LE1	19671040	1	in_stock
GFG-LE1	20535402	1	in_stock
GFG-LE1	21081725	1	in_stock
GFG-LE1	12784595	1	in_stock
GFG-LE1	12685939	0	out_of_stock
GFG-LE1	12685940	0	out_of_stock
GFG-LE1	13663839	0	out_of_stock
GFG-LE1	13295429	0	out_of_stock
GFG-LE1	16857635	0	out_of_stock
GFG-LE1	18124707	0	out_of_stock
GFG-LE1	19770604	1	in_stock
GFG-LE1	19770606	1	in_stock
GFG-LE1	19770609	1	in_stock
GFG-LE1	19771536	1	in_stock
GFG-LE1	20009529	1	in_stock
GFG-LE1	21081724	1	in_stock
GFG-LE1	6094743	0	out_of_stock
GFG-LE1	11166708	1	in_stock
GFG-LE1	15645326	0	out_of_stock
GFG-LE1	16547727	0	out_of_stock
GFG-LE1	18511510	1	in_stock
GFG-LE1	18597093	0	out_of_stock
GFG-LE1	18311240	1	in_stock
GFG-LE1	18704448	0	out_of_stock
GFG-LE1	19742171	1	in_stock
GFG-LE1	19810545	1	in_stock
GFG-LE1	10590592	0	out_of_stock
GFG-LE1	12659185	1	in_stock
GFG-LE1	12785033	0	out_of_stock
GFG-LE1	14429766	1	in_stock
GFG-LE1	17333762	0	out_of_stock
GFG-LE1	19494083	1	in_stock
GFG-LE1	19396074	0	out_of_stock
GFG-LE1	19428268	1	in_stock
GFG-LE1	19396025	1	in_stock
GFG-LE1	19226378	1	in_stock
GFG-LE1	19604609	1	in_stock
GFG-LE1	18704450	1	in_stock
GFG-LE1	18597095	1	in_stock
GFG-LE1	18311241	1	in_stock
GFG-LE1	18704449	1	in_stock
GFG-LE1	18311242	0	out_of_stock
GFG-LE1	18597097	1	in_stock
GFG-LE1	10677875	0	out_of_stock
GFG-LE1	17047487	0	out_of_stock
GFG-LE1	19108813	1	in_stock
GFG-LE1	18311243	0	out_of_stock
GFG-LE1	11757234	0	out_of_stock
GFG-LE1	18789488	0	out_of_stock
GFG-LE1	18311246	1	in_stock
GFG-LE1	18704451	1	in_stock
GFG-LE1	14328008	0	out_of_stock
GFG-LE1	18704454	0	out_of_stock
GFG-LE1	18821688	1	in_stock
GFG-LE1	19108814	1	in_stock
GFG-LE1	18704453	0	out_of_stock
GFG-LE1	18597108	1	in_stock
GFG-LE1	15532613	0	out_of_stock
GFG-LE1	19939606	1	in_stock
GFG-LE1	10590606	0	out_of_stock
GFG-LE1	19810544	1	in_stock
GFG-LE1	9766721	0	out_of_stock
GFG-LE1	12481557	1	in_stock
GFG-LE1	17047482	0	out_of_stock
GFG-LE1	19952132	1	in_stock
GFG-LE1	19604272	1	in_stock
GFG-LE1	18704455	1	in_stock
GFG-LE1	18704456	1	in_stock
GFG-LE1	18597110	1	in_stock
GFG-LE1	20276504	1	in_stock
GFG-LE1	15978632	0	out_of_stock
GFG-LE1	18704457	0	out_of_stock
GFG-LE1	20276505	1	in_stock
GFG-LE1	20088896	1	in_stock
GFG-LE1	18704458	1	in_stock
GFG-LE1	18311247	1	in_stock
GFG-LE1	11463095	0	out_of_stock
GFG-LE1	17098813	0	out_of_stock
GFG-LE1	18704460	1	in_stock
GFG-LE1	18597109	1	in_stock
GFG-LE1	18704459	1	in_stock
GFG-LE1	13383580	0	out_of_stock
GFG-LE1	9506140	1	in_stock
GFG-LE1	16042136	1	in_stock
GFG-LE1	19939605	1	in_stock
GFG-LE1	17573757	0	out_of_stock
GFG-LE1	18311248	1	in_stock
GFG-LE1	13633090	1	in_stock
GFG-LE1	18704461	0	out_of_stock
GFG-LE1	18311250	1	in_stock
GFG-LE1	19838499	1	in_stock
GFG-LE1	10537288	1	in_stock
GFG-LE1	13787186	0	out_of_stock
GFG-LE1	10612526	0	out_of_stock
GFG-LE1	15151534	0	out_of_stock
GFG-LE1	15151535	0	out_of_stock
GFG-LE1	15151538	0	out_of_stock
GFG-LE1	15151539	0	out_of_stock
GFG-LE1	15151541	0	out_of_stock
GFG-LE1	15151542	0	out_of_stock
GFG-LE1	15151473	0	out_of_stock
GFG-LE1	15151474	0	out_of_stock
GFG-LE1	15151475	0	out_of_stock
GFG-LE1	15151477	0	out_of_stock
GFG-LE1	15151479	0	out_of_stock
GFG-LE1	15151491	0	out_of_stock
GFG-LE1	15151493	0	out_of_stock
GFG-LE1	15151495	0	out_of_stock
GFG-LE1	15151463	0	out_of_stock
GFG-LE1	15151466	0	out_of_stock
GFG-LE1	15151468	0	out_of_stock
GFG-LE1	15151471	0	out_of_stock
GFG-LE1	15978645	0	out_of_stock
GFG-LE1	18311196	0	out_of_stock
GFG-LE1	17569624	0	out_of_stock
GFG-LE1	15645318	0	out_of_stock
GFG-LE1	19441185	0	out_of_stock
GFG-LE1	19952166	0	out_of_stock
GFG-LE1	11284701	0	out_of_stock
GFG-LE1	13494520	0	out_of_stock
GFG-LE1	18673724	1	in_stock
GFG-LE1	14650436	0	out_of_stock
GFG-LE1	14650438	1	in_stock
GFG-LE1	17754974	0	out_of_stock
GFG-LE1	17754979	0	out_of_stock
GFG-LE1	17754980	0	out_of_stock
GFG-LE1	17754947	0	out_of_stock
GFG-LE1	17754982	0	out_of_stock
GFG-LE1	19794541	1	in_stock
GFG-LE1	20729133	1	in_stock
GFG-LE1	20502502	0	out_of_stock
GFG-LE1	17754975	0	out_of_stock
GFG-LE1	12737404	0	out_of_stock
GFG-LE1	17754948	0	out_of_stock
GFG-LE1	21105219	1	in_stock
GFG-LE1	11889348	0	out_of_stock
GFG-LE1	14571787	1	in_stock
GFG-LE1	17754949	0	out_of_stock
GFG-LE1	17754960	0	out_of_stock
GFG-LE1	19794520	1	in_stock
GFG-LE1	12737378	0	out_of_stock
GFG-LE1	18200226	0	out_of_stock
GFG-LE1	17754976	0	out_of_stock
GFG-LE1	12558707	0	out_of_stock
GFG-LE1	14756460	0	out_of_stock
GFG-LE1	14756265	0	out_of_stock
GFG-LE1	20884562	1	in_stock
GFG-LE1	17754962	0	out_of_stock
GFG-LE1	17754977	0	out_of_stock
GFG-LE1	17754983	0	out_of_stock
GFG-LE1	17754984	0	out_of_stock
GFG-LE1	19863562	1	in_stock
GFG-LE1	19863566	1	in_stock
GFG-LE1	17754985	0	out_of_stock
GFG-LE1	10699099	0	out_of_stock
GFG-LE1	14356773	0	out_of_stock
GFG-LE1	17754986	0	out_of_stock
GFG-LE1	17754987	0	out_of_stock
GFG-LE1	18747406	0	out_of_stock
GFG-LE1	13568511	1	in_stock
GFG-LE1	17754988	0	out_of_stock
GFG-LE1	20729115	1	in_stock
GFG-LE1	17754963	0	out_of_stock
GFG-LE1	21105287	1	in_stock
GFG-LE1	13663846	1	in_stock
GFG-LE1	17754989	0	out_of_stock
GFG-LE1	10699167	0	out_of_stock
GFG-LE1	18538352	1	in_stock
GFG-LE1	17754964	0	out_of_stock
GFG-LE1	19759543	0	out_of_stock
GFG-LE1	13663845	1	in_stock
GFG-LE1	17754946	0	out_of_stock
GFG-LE1	6575905	0	out_of_stock
GFG-LE1	6480322	0	out_of_stock
GFG-LE1	9766671	0	out_of_stock
GFG-LE1	10537178	0	out_of_stock
GFG-LE1	11226313	0	out_of_stock
GFG-LE1	13663829	1	in_stock
GFG-LE1	12481560	0	out_of_stock
GFG-LE1	15763678	0	out_of_stock
GFG-LE1	12481563	0	out_of_stock
GFG-LE1	12736922	0	out_of_stock
GFG-LE1	14678291	0	out_of_stock
GFG-LE1	13770640	0	out_of_stock
GFG-LE1	15269142	0	out_of_stock
GFG-LE1	18093809	1	in_stock
GFG-LE1	18093775	0	out_of_stock
GFG-LE1	16693265	0	out_of_stock
GFG-LE1	16693267	1	in_stock
GFG-LE1	16693269	0	out_of_stock
GFG-LE1	18740533	1	in_stock
GFG-LE1	19092986	1	in_stock
GFG-LE1	19971512	1	in_stock
GFG-LE1	9221714	0	out_of_stock
GFG-LE1	9348850	0	out_of_stock
GFG-LE1	11403029	0	out_of_stock
GFG-LE1	13383185	0	out_of_stock
GFG-LE1	13787194	0	out_of_stock
GFG-LE1	14571769	1	in_stock
GFG-LE1	15043836	0	out_of_stock
GFG-LE1	15410246	0	out_of_stock
GFG-LE1	16693263	0	out_of_stock
GFG-LE1	18673731	1	in_stock
GFG-LE1	18673732	1	in_stock
GFG-LE1	18804326	0	out_of_stock
GFG-LE1	19415861	1	in_stock
GFG-LE1	19794394	1	in_stock
GFG-LE1	20884545	1	in_stock
GFG-LE1	20267637	1	in_stock
GFG-LE1	11889340	0	out_of_stock
GFG-LE1	10590523	0	out_of_stock
GFG-LE1	11226212	0	out_of_stock
GFG-LE1	13325750	1	in_stock
GFG-LE1	13295451	0	out_of_stock
GFG-LE1	21060883	1	in_stock
GFG-LE1	18479522	1	in_stock
GFG-LE1	10699032	0	out_of_stock
GFG-LE1	20267639	1	in_stock
GFG-LE1	9221735	0	out_of_stock
GFG-LE1	11138114	0	out_of_stock
GFG-LE1	13548096	0	out_of_stock
GFG-LE1	12274070	0	out_of_stock
GFG-LE1	15190611	1	in_stock
GFG-LE1	15190613	1	in_stock
GFG-LE1	18565750	1	in_stock
GFG-LE1	16470740	0	out_of_stock
GFG-LE1	17979042	1	in_stock
GFG-LE1	13383577	1	in_stock
GFG-LE1	17584277	0	out_of_stock
GFG-LE1	2644230	0	out_of_stock
GFG-LE1	18761813	0	out_of_stock
GFG-LE1	3427397	0	out_of_stock
GFG-LE1	3427398	0	out_of_stock
GFG-LE1	3944029	0	out_of_stock
GFG-LE1	4131176	0	out_of_stock
GFG-LE1	4145640	0	out_of_stock
GFG-LE1	4145641	0	out_of_stock
GFG-LE1	4145638	0	out_of_stock
GFG-LE1	4382327	0	out_of_stock
GFG-LE1	4382329	0	out_of_stock
GFG-LE1	4537038	0	out_of_stock
GFG-LE1	4627354	0	out_of_stock
GFG-LE1	4656686	0	out_of_stock
GFG-LE1	4627355	0	out_of_stock
GFG-LE1	4627357	0	out_of_stock
GFG-LE1	4967939	0	out_of_stock
GFG-LE1	4980762	0	out_of_stock
GFG-LE1	4953575	0	out_of_stock
GFG-LE1	4953576	0	out_of_stock
GFG-LE1	6094744	0	out_of_stock
GFG-LE1	6094745	0	out_of_stock
GFG-LE1	6094748	0	out_of_stock
GFG-LE1	6094749	0	out_of_stock
GFG-LE1	6094752	0	out_of_stock
GFG-LE1	6094750	0	out_of_stock
GFG-LE1	6166998	0	out_of_stock
GFG-LE1	6462545	0	out_of_stock
GFG-LE1	6462544	0	out_of_stock
GFG-LE1	9221798	0	out_of_stock
GFG-LE1	3427402	0	out_of_stock
GFG-LE1	4382328	0	out_of_stock
GFG-LE1	4486613	0	out_of_stock
GFG-LE1	4656687	0	out_of_stock
GFG-LE1	4755843	0	out_of_stock
GFG-LE1	4953578	0	out_of_stock
GFG-LE1	4967945	0	out_of_stock
GFG-LE1	4967946	0	out_of_stock
GFG-LE1	5738813	0	out_of_stock
GFG-LE1	6094746	0	out_of_stock
GFG-LE1	6094747	0	out_of_stock
GFG-LE1	6094751	0	out_of_stock
GFG-LE1	2644103	0	out_of_stock
GFG-LE1	3324466	0	out_of_stock
GFG-LE1	6094755	0	out_of_stock
GFG-LE1	4787346	0	out_of_stock
GFG-LE1	4787347	0	out_of_stock
GFG-LE1	4967948	0	out_of_stock
GFG-LE1	4953579	0	out_of_stock
GFG-LE1	9221692	0	out_of_stock
GFG-LE1	2594872	0	out_of_stock
GFG-LE1	2644264	0	out_of_stock
GFG-LE1	15694973	0	out_of_stock
GFG-LE1	17029345	1	in_stock
GFG-LE1	17924036	1	in_stock
GFG-LE1	17754973	0	out_of_stock
GFG-LE1	19472774	1	in_stock
GFG-LE1	4158329	0	out_of_stock
GFG-LE1	4481712	0	out_of_stock
GFG-LE1	4158330	0	out_of_stock
GFG-LE1	4481709	0	out_of_stock
GFG-LE1	4163749	0	out_of_stock
GFG-LE1	4481713	1	in_stock
GFG-LE1	4163750	0	out_of_stock
GFG-LE1	4502698	0	out_of_stock
GFG-LE1	4481716	0	out_of_stock
GFG-LE1	4382325	0	out_of_stock
GFG-LE1	4481714	0	out_of_stock
GFG-LE1	4450250	0	out_of_stock
GFG-LE1	4481711	0	out_of_stock
GFG-LE1	4382324	0	out_of_stock
GFG-LE1	4481710	0	out_of_stock
GFG-LE1	4450249	0	out_of_stock
GFG-LE1	4481715	0	out_of_stock
GFG-LE1	4627350	0	out_of_stock
GFG-LE1	4502699	0	out_of_stock
GFG-LE1	4627351	0	out_of_stock
GFG-LE1	4462203	0	out_of_stock
GFG-LE1	4462205	0	out_of_stock
GFG-LE1	6497284	0	out_of_stock
GFG-LE1	13383178	0	out_of_stock
GFG-LE1	13295445	0	out_of_stock
GFG-LE1	4933470	0	out_of_stock
GFG-LE1	4933469	0	out_of_stock
GFG-LE1	15410245	0	out_of_stock
GFG-LE1	5971970	0	out_of_stock
GFG-LE1	9221718	0	out_of_stock
GFG-LE1	9506166	0	out_of_stock
GFG-LE1	12363899	0	out_of_stock
GFG-LE1	15043835	0	out_of_stock
GFG-LE1	16693260	0	out_of_stock
GFG-LE1	4462204	0	out_of_stock
GFG-LE1	9348844	0	out_of_stock
GFG-LE1	13787189	0	out_of_stock
GFG-LE1	16116172	0	out_of_stock
GFG-LE1	14571767	0	out_of_stock
GFG-LE1	6497285	0	out_of_stock
GFG-LE1	11403031	0	out_of_stock
GFG-LE1	4462202	0	out_of_stock
GFG-LE1	9766663	0	out_of_stock
GFG-LE1	12363955	1	in_stock
GFG-LE1	13548114	0	out_of_stock
GFG-LE1	15043840	0	out_of_stock
GFG-LE1	13429382	0	out_of_stock
GFG-LE1	2643966	0	out_of_stock
GFG-LE1	6003818	1	in_stock
GFG-LE1	2644147	0	out_of_stock
